Forward Euler	Backward Euler	Crank-Nicolson
1.000000		 1.000000		 1.000000		 
0.990144		 0.986909		 1.000000		 
0.980287		 0.977090		 1.000000		 
0.970430		 0.967271		 1.000000		 
0.960573		 0.957451		 1.000000		 
0.950715		 0.947631		 1.000000		 
0.940857		 0.937810		 1.000000		 
0.930997		 0.927988		 1.000000		 
0.921137		 0.918165		 1.000000		 
0.911275		 0.908341		 1.000000		 
0.901413		 0.898516		 1.000000		 
0.891548		 0.888689		 1.000000		 
0.881684		 0.878860		 1.000000		 
0.871815		 0.869030		 1.000000		 
0.861947		 0.859198		 1.000000		 
0.852075		 0.849363		 0.999999		 
0.842203		 0.839527		 0.999999		 
0.832327		 0.829688		 0.999999		 
0.822450		 0.819847		 0.999999		 
0.812569		 0.810004		 0.999999		 
0.802688		 0.800158		 0.999999		 
0.792802		 0.790309		 0.999999		 
0.782915		 0.780457		 0.999999		 
0.773023		 0.770602		 0.999999		 
0.763131		 0.760744		 0.999999		 
0.753232		 0.750883		 0.999999		 
0.743334		 0.741019		 0.999999		 
0.733429		 0.731151		 0.999999		 
0.723524		 0.721279		 0.999999		 
0.713612		 0.711405		 0.999999		 
0.703700		 0.701526		 0.999999		 
0.693781		 0.691643		 0.999999		 
0.683861		 0.681757		 0.999999		 
0.673934		 0.671867		 0.999999		 
0.664008		 0.661973		 0.999999		 
0.654073		 0.652075		 0.999999		 
0.644138		 0.642172		 0.999999		 
0.634195		 0.632265		 0.999999		 
0.624252		 0.622355		 0.999999		 
0.614301		 0.612439		 0.999999		 
0.604349		 0.602520		 0.999999		 
0.594390		 0.592596		 0.999999		 
0.584430		 0.582667		 0.999999		 
0.574461		 0.572734		 0.999999		 
0.564492		 0.562796		 0.999999		 
0.554515		 0.552854		 0.999999		 
0.544537		 0.542908		 0.999999		 
0.534551		 0.532956		 0.999999		 
0.524564		 0.523000		 0.999999		 
0.514569		 0.513040		 0.999999		 
0.504573		 0.503074		 0.999999		 
0.494569		 0.493105		 0.999999		 
0.484564		 0.483130		 0.999999		 
0.474551		 0.473151		 0.999999		 
0.464537		 0.463167		 0.999999		 
0.454515		 0.453179		 0.999999		 
0.444492		 0.443186		 0.999999		 
0.434461		 0.433188		 0.999999		 
0.424430		 0.423186		 0.999999		 
0.414390		 0.413180		 0.999999		 
0.404349		 0.403169		 0.999999		 
0.394301		 0.393153		 0.999999		 
0.384252		 0.383134		 0.999999		 
0.374195		 0.373110		 0.999999		 
0.364138		 0.363081		 0.999999		 
0.354073		 0.353049		 0.999999		 
0.344008		 0.343012		 0.999999		 
0.333934		 0.332972		 0.999999		 
0.323861		 0.322927		 0.999999		 
0.313781		 0.312878		 0.999999		 
0.303700		 0.302826		 0.999999		 
0.293612		 0.292770		 0.999999		 
0.283524		 0.282710		 0.999999		 
0.273429		 0.272646		 0.999999		 
0.263334		 0.262580		 0.999999		 
0.253232		 0.252509		 0.999999		 
0.243131		 0.242436		 0.999999		 
0.233023		 0.232359		 0.999999		 
0.222915		 0.222279		 0.999999		 
0.212802		 0.212197		 0.999999		 
0.202688		 0.202111		 0.999999		 
0.192569		 0.192023		 0.999999		 
0.182450		 0.181932		 0.999999		 
0.172327		 0.171839		 0.999999		 
0.162203		 0.161743		 0.999999		 
0.152075		 0.151645		 0.999999		 
0.141947		 0.141545		 1.000000		 
0.131815		 0.131443		 1.000000		 
0.121684		 0.121339		 1.000000		 
0.111548		 0.111234		 1.000000		 
0.101413		 0.101126		 1.000000		 
0.091275		 0.091018		 1.000000		 
0.081137		 0.080908		 1.000000		 
0.070997		 0.070797		 1.000000		 
0.060857		 0.060685		 1.000000		 
0.050715		 0.050572		 1.000000		 
0.040573		 0.040459		 1.000000		 
0.030430		 0.030345		 1.000000		 
0.020287		 0.020230		 1.000000		 
0.010144		 0.010115		 1.000000		 
0.000000		 0.000000		 1.000000		 
