0.177000	0.010482
0.178000	0.011840
0.179000	0.004883
0.180000	0.006228
0.181000	0.007565
0.182000	0.008894
0.183000	0.010215
0.184000	0.011529
0.185000	0.012835
0.186000	0.005531
0.187000	0.006825
0.188000	0.008113
0.189000	0.009392
0.190000	0.010665
0.191000	0.011931
0.192000	0.013190
0.193000	0.005518
0.194000	0.006766
0.195000	0.008007
0.196000	0.009242
0.197000	0.010470
0.198000	0.011691
0.199000	0.012906
0.200000	0.004844
0.201000	0.006049
0.202000	0.007248
0.203000	0.008440
0.204000	0.009626
0.205000	0.010807
0.206000	0.011981
0.207000	0.013149
0.208000	0.014311
0.209000	0.005826
0.210000	0.006980
0.211000	0.008127
0.212000	0.009269
0.213000	0.010405
0.214000	0.011536
0.215000	0.012661
0.216000	0.013781
0.217000	0.014895
0.218000	0.005959
0.219000	0.007065
0.220000	0.008166
0.221000	0.009262
0.222000	0.010352
0.223000	0.011438
0.224000	0.012518
0.225000	0.013593
0.226000	0.014663
0.227000	0.015728
0.228000	0.006305
0.229000	0.007363
0.230000	0.008417
0.231000	0.009465
0.232000	0.010509
0.233000	0.011548
0.234000	0.012583
0.235000	0.013612
0.236000	0.014637
0.237000	0.015658
0.238000	0.016674
0.239000	0.006724
0.240000	0.007734
0.241000	0.008739
0.242000	0.009741
0.243000	0.010738
0.244000	0.011730
0.245000	0.012718
0.246000	0.013702
0.247000	0.014682
0.248000	0.015658
0.249000	0.016629
0.250000	0.006107
0.251000	0.007074
0.252000	0.008036
0.253000	0.008994
0.254000	0.009949
0.255000	0.010899
0.256000	0.011845
0.257000	0.012788
0.258000	0.013726
0.259000	0.014661
0.260000	0.015592
0.261000	0.016519
0.262000	0.017442
0.263000	0.018362
0.264000	0.007215
0.265000	0.008130
0.266000	0.009042
0.267000	0.009950
0.268000	0.010855
0.269000	0.011756
0.270000	0.012654
0.271000	0.013548
0.272000	0.014438
0.273000	0.015325
0.274000	0.016209
0.275000	0.017089
0.276000	0.017966
0.277000	0.018839
0.278000	0.007006
0.279000	0.007876
0.280000	0.008743
0.281000	0.009606
0.282000	0.010467
0.283000	0.011324
0.284000	0.012178
0.285000	0.013028
0.286000	0.013876
0.287000	0.014720
0.288000	0.015561
0.289000	0.016399
0.290000	0.017234
0.291000	0.018066
0.292000	0.018895
0.293000	0.019721
0.294000	0.020544
0.295000	0.007954
0.296000	0.008774
0.297000	0.009592
0.298000	0.010406
0.299000	0.011218
0.300000	0.012027
0.301000	0.012833
0.302000	0.013636
0.303000	0.014436
0.304000	0.015234
0.305000	0.016029
0.306000	0.016820
0.307000	0.017610
0.308000	0.018396
0.309000	0.019179
0.310000	0.019960
0.311000	0.020738
0.312000	0.021514
0.313000	0.008084
0.314000	0.008858
0.315000	0.009629
0.316000	0.010398
0.317000	0.011164
0.318000	0.011927
0.319000	0.012689
0.320000	0.013447
0.321000	0.014203
0.322000	0.014956
0.323000	0.015707
0.324000	0.016456
0.325000	0.017202
0.326000	0.017945
0.327000	0.018686
0.328000	0.019425
0.329000	0.020161
0.330000	0.020895
0.331000	0.021626
0.332000	0.022355
0.333000	0.023082
0.334000	0.008713
0.335000	0.009438
0.336000	0.010162
0.337000	0.010883
0.338000	0.011602
0.339000	0.012319
0.340000	0.013034
0.341000	0.013746
0.342000	0.014456
0.343000	0.015164
0.344000	0.015869
0.345000	0.016573
0.346000	0.017274
0.347000	0.017973
0.348000	0.018670
0.349000	0.019365
0.350000	0.020057
0.351000	0.020748
0.352000	0.021436
0.353000	0.022122
0.354000	0.022806
0.355000	0.023488
0.356000	0.024168
0.357000	0.024846
0.358000	0.009419
0.359000	0.010097
0.360000	0.010772
0.361000	0.011446
0.362000	0.012118
0.363000	0.012788
0.364000	0.013456
0.365000	0.014122
0.366000	0.014786
0.367000	0.015448
0.368000	0.016108
0.369000	0.016766
0.370000	0.017422
0.371000	0.018077
0.372000	0.018729
0.373000	0.019380
0.374000	0.020028
0.375000	0.020675
0.376000	0.021320
0.377000	0.021963
0.378000	0.022604
0.379000	0.023244
0.380000	0.023881
0.381000	0.024517
0.382000	0.025151
0.383000	0.025783
0.384000	0.026413
0.385000	0.009785
0.386000	0.010417
0.387000	0.011046
0.388000	0.011674
0.389000	0.012300
0.390000	0.012924
0.391000	0.013547
0.392000	0.014168
0.393000	0.014788
0.394000	0.015405
0.395000	0.016021
0.396000	0.016636
0.397000	0.017249
0.398000	0.017860
0.399000	0.018469
0.400000	0.019077
0.401000	0.019684
0.402000	0.020289
0.403000	0.020892
0.404000	0.021494
0.405000	0.022094
0.406000	0.022693
0.407000	0.023290
0.408000	0.023886
0.409000	0.024480
0.410000	0.025073
0.411000	0.025664
0.412000	0.026254
0.413000	0.026842
0.414000	0.027429
0.415000	0.028015
0.416000	0.028599
0.417000	0.010502
0.418000	0.011081
0.419000	0.011658
0.420000	0.012233
0.421000	0.012806
0.422000	0.013378
0.423000	0.013947
0.424000	0.014515
0.425000	0.015081
0.426000	0.015644
0.427000	0.016206
0.428000	0.016766
0.429000	0.017324
0.430000	0.017880
0.431000	0.018433
0.432000	0.018985
0.433000	0.019534
0.434000	0.020081
0.435000	0.020626
0.436000	0.021168
0.437000	0.021708
0.438000	0.022246
0.439000	0.022781
0.440000	0.023314
0.441000	0.023844
0.442000	0.024372
0.443000	0.024897
0.444000	0.025419
0.445000	0.025938
0.446000	0.026454
0.447000	0.026967
0.448000	0.027477
0.449000	0.027984
0.450000	0.028488
0.451000	0.028988
0.452000	0.029485
0.453000	0.029978
0.454000	0.030467
0.455000	0.012621
0.456000	0.013217
0.457000	0.013814
0.458000	0.014414
0.459000	0.015017
0.460000	0.015621
0.461000	0.016229
0.462000	0.016839
0.463000	0.017452
0.464000	0.018068
0.465000	0.018688
0.466000	0.019311
0.467000	0.019938
0.468000	0.020569
0.469000	0.021205
0.470000	0.021845
0.471000	0.022490
0.472000	0.023140
0.473000	0.023795
0.474000	0.024456
0.475000	0.025123
0.476000	0.025797
0.477000	0.026477
0.478000	0.027164
0.479000	0.027858
0.480000	0.028560
0.481000	0.029270
0.482000	0.029988
0.483000	0.030716
0.484000	0.031452
0.485000	0.032199
0.486000	0.032955
0.487000	0.033722
0.488000	0.034501
0.489000	0.035291
0.490000	0.036093
0.491000	0.036908
0.492000	0.037736
0.493000	0.038578
0.494000	0.039434
0.495000	0.040306
0.496000	0.041193
0.497000	0.042097
0.498000	0.043018
0.499000	0.043956
0.500000	0.021739
0.501000	0.022567
0.502000	0.023410
0.503000	0.024269
0.504000	0.025144
0.505000	0.026037
0.506000	0.026947
0.507000	0.027876
0.508000	0.028824
0.509000	0.029857
0.510000	0.030983
0.511000	0.032134
0.512000	0.033309
0.513000	0.034509
0.514000	0.035735
0.515000	0.036988
0.516000	0.038269
0.517000	0.039579
0.518000	0.040919
0.519000	0.042289
0.520000	0.043690
0.521000	0.045124
0.522000	0.046592
0.523000	0.048095
0.524000	0.049633
0.525000	0.051209
0.526000	0.052822
0.527000	0.054475
0.528000	0.056168
0.529000	0.057902
0.530000	0.059680
0.531000	0.061502
0.532000	0.063370
0.533000	0.065285
0.534000	0.067248
0.535000	0.069262
0.536000	0.071326
0.537000	0.073444
0.538000	0.075616
0.539000	0.077844
0.540000	0.080130
0.541000	0.082476
0.542000	0.084882
0.543000	0.087352
0.544000	0.089887
0.545000	0.092488
0.546000	0.095158
0.547000	0.097898
0.548000	0.100711
0.549000	0.103598
0.550000	0.106563
0.551000	0.109606
0.552000	0.112730
0.553000	0.115938
0.554000	0.119231
0.555000	0.122613
0.556000	0.102300
0.557000	0.105508
0.558000	0.108792
0.559000	0.112154
0.560000	0.115597
0.561000	0.119122
0.562000	0.122730
0.563000	0.126425
0.564000	0.130208
0.565000	0.134081
0.566000	0.138047
0.567000	0.142108
0.568000	0.146265
0.569000	0.150522
0.570000	0.154880
0.571000	0.159342
0.572000	0.163911
0.573000	0.168589
0.574000	0.173378
0.575000	0.178281
0.576000	0.183301
0.577000	0.188440
0.578000	0.193701
0.579000	0.199088
0.580000	0.204602
0.581000	0.210247
0.582000	0.216026
0.583000	0.221941
0.584000	0.227996
0.585000	0.234194
0.586000	0.240538
0.587000	0.247032
0.588000	0.253679
0.589000	0.260481
0.590000	0.267443
0.591000	0.274568
0.592000	0.281860
0.593000	0.289323
0.594000	0.296959
0.595000	0.304773
0.596000	0.312769
0.597000	0.320950
0.598000	0.329321
0.599000	0.337886
0.600000	0.346649
0.601000	0.355614
0.602000	0.364785
0.603000	0.374167
0.604000	0.383764
0.605000	0.393581
0.606000	0.403622
0.607000	0.413892
0.608000	0.424396
0.609000	0.435139
0.610000	0.446126
0.611000	0.457361
0.612000	0.468850
0.613000	0.480599
0.614000	0.492611
0.615000	0.504894
0.616000	0.517452
0.617000	0.530291
0.618000	0.543416
0.619000	0.556834
0.620000	0.570551
0.621000	0.584571
0.622000	0.598902
0.623000	0.613550
0.624000	0.628521
0.625000	0.643821
0.626000	0.439942
0.627000	0.449816
0.628000	0.459893
0.629000	0.470176
0.630000	0.480669
0.631000	0.491374
0.632000	0.502295
0.633000	0.513436
0.634000	0.524801
0.635000	0.536393
0.636000	0.548216
0.637000	0.560274
0.638000	0.572570
0.639000	0.585109
0.640000	0.597894
0.641000	0.610930
0.642000	0.624220
0.643000	0.637769
0.644000	0.651580
0.645000	0.665659
0.646000	0.680008
0.647000	0.694633
0.648000	0.709539
0.649000	0.724728
0.650000	0.740206
0.651000	0.755978
0.652000	0.772048
0.653000	0.788421
0.654000	0.805101
0.655000	0.822093
0.656000	0.839403
0.657000	0.857035
0.658000	0.874994
0.659000	0.893285
0.660000	0.911913
0.661000	0.930884
0.662000	0.950203
0.663000	0.969875
0.664000	0.989905
0.665000	1.010299
0.666000	1.031063
0.667000	1.052202
0.668000	1.073721
0.669000	1.095628
0.670000	1.117926
0.671000	1.140623
0.672000	1.163724
0.673000	1.187235
0.674000	1.211162
0.675000	1.235512
0.676000	1.260291
0.677000	1.285505
0.678000	1.311160
0.679000	1.337264
0.680000	1.363822
0.681000	1.390842
0.682000	1.418330
0.683000	1.446292
0.684000	1.474736
0.685000	1.503670
0.686000	1.533099
0.687000	1.563031
0.688000	1.593473
0.689000	1.624433
0.690000	1.655918
0.691000	1.687936
0.692000	1.720494
0.693000	1.753599
0.694000	1.787261
0.695000	1.821485
0.696000	1.856282
0.697000	1.891658
0.698000	1.927621
0.699000	1.964181
0.700000	2.001344
0.701000	2.039121
0.702000	2.077519
0.703000	2.116547
0.704000	2.156213
0.705000	2.196527
0.706000	2.237498
0.707000	2.279134
0.708000	2.321444
0.709000	2.364439
0.710000	2.408127
0.711000	2.452518
0.712000	2.497621
0.713000	2.543446
0.714000	2.590003
0.715000	1.623466
0.716000	1.649110
0.717000	1.675094
0.718000	1.701422
0.719000	1.728098
0.720000	1.755127
0.721000	1.782511
0.722000	1.810255
0.723000	1.838363
0.724000	1.866839
0.725000	1.895687
0.726000	1.924912
0.727000	1.954516
0.728000	1.984505
0.729000	2.014882
0.730000	2.045652
0.731000	2.076819
0.732000	2.108388
0.733000	2.140362
0.734000	2.172747
0.735000	2.205546
0.736000	2.238765
0.737000	2.272406
0.738000	2.306476
0.739000	2.340979
0.740000	2.375919
0.741000	2.411301
0.742000	2.447130
0.743000	2.483410
0.744000	2.520147
0.745000	2.557344
0.746000	2.595008
0.747000	2.633142
0.748000	2.671752
0.749000	2.710843
0.750000	2.750419
0.751000	2.790486
0.752000	2.831050
0.753000	2.872114
0.754000	2.913685
0.755000	2.955767
0.756000	2.998366
0.757000	3.041487
0.758000	3.085136
0.759000	3.129317
0.760000	3.174037
0.761000	3.219301
0.762000	3.265114
0.763000	3.311483
0.764000	3.358412
0.765000	3.405907
0.766000	3.453975
0.767000	3.502620
0.768000	3.551849
0.769000	3.602468
0.770000	3.654455
0.771000	3.707087
0.772000	3.760370
0.773000	3.814311
0.774000	3.868916
0.775000	3.924192
0.776000	3.980147
0.777000	4.036787
0.778000	4.094119
0.779000	4.152149
0.780000	4.210886
0.781000	4.270336
0.782000	4.330507
0.783000	4.391405
0.784000	4.453038
0.785000	4.515413
0.786000	4.578538
0.787000	4.642420
0.788000	4.707067
0.789000	4.772486
0.790000	4.838686
0.791000	4.905672
0.792000	4.973455
0.793000	5.042040
0.794000	5.111437
0.795000	5.181653
0.796000	5.252696
0.797000	5.324575
0.798000	5.397297
0.799000	5.470870
0.800000	5.545304
0.801000	5.620605
0.802000	5.696784
0.803000	5.773847
0.804000	5.851805
0.805000	5.930664
0.806000	6.010435
0.807000	6.091125
0.808000	6.172744
0.809000	6.255300
0.810000	6.338802
0.811000	6.423260
0.812000	6.508682
0.813000	6.595078
0.814000	6.682457
0.815000	6.770827
0.816000	6.860200
0.817000	6.950583
0.818000	7.041986
0.819000	7.134419
0.820000	7.227892
0.821000	7.322415
0.822000	7.417996
0.823000	7.514646
0.824000	7.612376
0.825000	7.711194
0.826000	7.811111
0.827000	7.912137
0.828000	8.014283
0.829000	8.117558
0.830000	8.221974
0.831000	8.327540
0.832000	8.434267
0.833000	8.542165
0.834000	4.415857
0.835000	4.464224
0.836000	4.513031
0.837000	4.562279
0.838000	4.611974
0.839000	4.662117
0.840000	4.712712
0.841000	4.763763
0.842000	4.815272
0.843000	4.867244
0.844000	4.919680
0.845000	4.972586
0.846000	5.025964
0.847000	5.079817
0.848000	5.134149
0.849000	5.188963
0.850000	5.244263
0.851000	5.300053
0.852000	5.356335
0.853000	5.413114
0.854000	5.470392
0.855000	5.528173
0.856000	5.586462
0.857000	5.645261
0.858000	5.704574
0.859000	5.764405
0.860000	5.824757
0.861000	5.885634
0.862000	5.947040
0.863000	6.008978
0.864000	6.071453
0.865000	6.134467
0.866000	6.198024
0.867000	6.262129
0.868000	6.326786
0.869000	6.391997
0.870000	6.457767
0.871000	6.524100
0.872000	6.590999
0.873000	6.658468
0.874000	6.726512
0.875000	6.795134
0.876000	6.864339
0.877000	6.934129
0.878000	7.004510
0.879000	7.075485
0.880000	7.147059
0.881000	7.219234
0.882000	7.292016
0.883000	7.365409
0.884000	7.439416
0.885000	7.514041
0.886000	7.589290
0.887000	7.665166
0.888000	7.741673
0.889000	7.818815
0.890000	7.896598
0.891000	7.975024
0.892000	8.054099
0.893000	8.133826
0.894000	8.214210
0.895000	8.295255
0.896000	8.376967
0.897000	8.459348
0.898000	8.542403
0.899000	8.626138
0.900000	8.710556
0.901000	8.795662
0.902000	8.881460
0.903000	8.967955
0.904000	9.055151
0.905000	9.143054
0.906000	9.231667
0.907000	9.320995
0.908000	9.411043
0.909000	9.501816
0.910000	9.593318
0.911000	9.685553
0.912000	9.778528
0.913000	9.872246
0.914000	9.966712
0.915000	10.061930
0.916000	10.157907
0.917000	10.254646
0.918000	10.352153
0.919000	10.450432
0.920000	10.549489
0.921000	10.649328
0.922000	10.749954
0.923000	10.851372
0.924000	10.953587
0.925000	11.056604
0.926000	11.160429
0.927000	11.265066
0.928000	11.370521
0.929000	11.476798
0.930000	11.583903
0.931000	11.691841
0.932000	11.800616
0.933000	11.910236
0.934000	12.020704
0.935000	12.132025
0.936000	12.244206
0.937000	12.357251
0.938000	12.471167
0.939000	12.585957
0.940000	12.701628
0.941000	12.818185
0.942000	12.935633
0.943000	13.053979
0.944000	13.173226
0.945000	13.293382
0.946000	13.414451
0.947000	13.536440
0.948000	13.659353
0.949000	13.783196
0.950000	13.907975
0.951000	14.033696
0.952000	14.160364
0.953000	14.287986
0.954000	14.416566
0.955000	14.546110
0.956000	14.676625
0.957000	14.808117
0.958000	14.940590
0.959000	15.074052
0.960000	15.208507
0.961000	15.343962
0.962000	15.480423
0.963000	15.617895
0.964000	15.756386
0.965000	15.895900
0.966000	16.036444
0.967000	16.178024
0.968000	16.320647
0.969000	16.464317
0.970000	16.609042
0.971000	16.754828
0.972000	16.901681
0.973000	17.049606
0.974000	17.198612
0.975000	17.348703
0.976000	17.499886
0.977000	17.652168
0.978000	17.805554
0.979000	17.960052
0.980000	18.115668
0.981000	18.272408
0.982000	18.430278
0.983000	18.589286
0.984000	18.749438
0.985000	18.910741
0.986000	19.073200
0.987000	19.236824
0.988000	19.401617
0.989000	19.567588
0.990000	19.734743
0.991000	19.903089
0.992000	20.072632
0.993000	20.243379
0.994000	20.415337
0.995000	20.588514
0.996000	20.762916
0.997000	20.938549
0.998000	21.115421
0.999000	21.293540
1.000000	8.527089
1.001000	8.587259
1.002000	8.647771
1.003000	8.708626
1.004000	8.769825
1.005000	8.831369
1.006000	8.893261
1.007000	8.955502
1.008000	9.018093
1.009000	9.081035
1.010000	9.144331
1.011000	9.207981
1.012000	9.271988
1.013000	9.336351
1.014000	9.401074
1.015000	9.466158
1.016000	9.531603
1.017000	9.597413
1.018000	9.663587
1.019000	9.730128
