Forward Euler	Backward Euler	Crank-Nicolson	exact
0.000000		 0.000000		 0.000000		 0.000000
0.009856		 0.009856		 0.009856		 0.009856
0.019713		 0.019712		 0.019713		 0.019713
0.029570		 0.029569		 0.029569		 0.029569
0.039427		 0.039426		 0.039426		 0.039426
0.049285		 0.049283		 0.049284		 0.049284
0.059143		 0.059141		 0.059142		 0.059142
0.069003		 0.069000		 0.069001		 0.069001
0.078863		 0.078860		 0.078862		 0.078861
0.088725		 0.088721		 0.088723		 0.088723
0.098587		 0.098584		 0.098585		 0.098585
0.108452		 0.108447		 0.108449		 0.108449
0.118316		 0.118313		 0.118315		 0.118315
0.128185		 0.128180		 0.128182		 0.128182
0.138053		 0.138049		 0.138051		 0.138051
0.147925		 0.147919		 0.147922		 0.147921
0.157797		 0.157792		 0.157795		 0.157794
0.167673		 0.167667		 0.167670		 0.167669
0.177550		 0.177544		 0.177547		 0.177547
0.187431		 0.187424		 0.187427		 0.187427
0.197312		 0.197306		 0.197309		 0.197309
0.207198		 0.207191		 0.207194		 0.207194
0.217085		 0.217079		 0.217082		 0.217082
0.226977		 0.226969		 0.226973		 0.226972
0.236869		 0.236863		 0.236866		 0.236866
0.246768		 0.246759		 0.246763		 0.246763
0.256666		 0.256659		 0.256663		 0.256662
0.266571		 0.266562		 0.266566		 0.266566
0.276476		 0.276469		 0.276473		 0.276472
0.286388		 0.286378		 0.286383		 0.286382
0.296300		 0.296292		 0.296297		 0.296296
0.306219		 0.306209		 0.306214		 0.306213
0.316139		 0.316130		 0.316135		 0.316134
0.326066		 0.326055		 0.326060		 0.326059
0.335992		 0.335984		 0.335989		 0.335988
0.345927		 0.345916		 0.345921		 0.345921
0.355862		 0.355853		 0.355858		 0.355857
0.365805		 0.365794		 0.365799		 0.365798
0.375748		 0.375739		 0.375744		 0.375743
0.385699		 0.385688		 0.385693		 0.385692
0.395651		 0.395641		 0.395646		 0.395646
0.405610		 0.405599		 0.405604		 0.405603
0.415570		 0.415561		 0.415566		 0.415565
0.425539		 0.425527		 0.425533		 0.425532
0.435508		 0.435498		 0.435503		 0.435503
0.445485		 0.445473		 0.445479		 0.445478
0.455463		 0.455453		 0.455458		 0.455458
0.465449		 0.465437		 0.465443		 0.465442
0.475436		 0.475426		 0.475431		 0.475431
0.485431		 0.485419		 0.485425		 0.485424
0.495427		 0.495417		 0.495422		 0.495422
0.505431		 0.505419		 0.505425		 0.505424
0.515436		 0.515426		 0.515431		 0.515431
0.525449		 0.525437		 0.525443		 0.525442
0.535463		 0.535453		 0.535458		 0.535458
0.545485		 0.545473		 0.545479		 0.545478
0.555508		 0.555498		 0.555503		 0.555503
0.565539		 0.565527		 0.565533		 0.565532
0.575570		 0.575561		 0.575566		 0.575565
0.585610		 0.585599		 0.585604		 0.585603
0.595651		 0.595641		 0.595646		 0.595646
0.605699		 0.605688		 0.605693		 0.605692
0.615748		 0.615739		 0.615744		 0.615743
0.625805		 0.625794		 0.625799		 0.625798
0.635862		 0.635853		 0.635858		 0.635857
0.645927		 0.645916		 0.645921		 0.645921
0.655992		 0.655984		 0.655989		 0.655988
0.666066		 0.666055		 0.666060		 0.666059
0.676139		 0.676130		 0.676135		 0.676134
0.686219		 0.686209		 0.686214		 0.686213
0.696300		 0.696292		 0.696297		 0.696296
0.706388		 0.706378		 0.706383		 0.706382
0.716476		 0.716469		 0.716473		 0.716472
0.726571		 0.726562		 0.726566		 0.726566
0.736666		 0.736659		 0.736663		 0.736662
0.746768		 0.746759		 0.746763		 0.746763
0.756869		 0.756863		 0.756866		 0.756866
0.766977		 0.766969		 0.766973		 0.766972
0.777085		 0.777078		 0.777082		 0.777082
0.787198		 0.787191		 0.787194		 0.787194
0.797312		 0.797306		 0.797309		 0.797309
0.807431		 0.807424		 0.807427		 0.807427
0.817550		 0.817544		 0.817547		 0.817547
0.827673		 0.827667		 0.827670		 0.827669
0.837797		 0.837792		 0.837795		 0.837794
0.847925		 0.847919		 0.847922		 0.847921
0.858053		 0.858049		 0.858051		 0.858051
0.868185		 0.868180		 0.868182		 0.868182
0.878316		 0.878313		 0.878315		 0.878315
0.888452		 0.888447		 0.888449		 0.888449
0.898587		 0.898584		 0.898585		 0.898585
0.908725		 0.908721		 0.908723		 0.908723
0.918863		 0.918860		 0.918862		 0.918861
0.929003		 0.929000		 0.929001		 0.929001
0.939143		 0.939141		 0.939142		 0.939142
0.949285		 0.949283		 0.949284		 0.949284
0.959427		 0.959426		 0.959426		 0.959426
0.969570		 0.969569		 0.969569		 0.969569
0.979713		 0.979712		 0.979713		 0.979713
0.989856		 0.989856		 0.989856		 0.989856
1.000000		 1.000000		 1.000000		 1.000000
