Forward Euler	Backward Euler	Crank-Nicolson
1.000000		 1.000000		 1.000000		 
0.990144		 0.990144		 0.990144		 
0.980287		 0.980288		 0.980287		 
0.970430		 0.970431		 0.970431		 
0.960573		 0.960574		 0.960574		 
0.950715		 0.950717		 0.950716		 
0.940857		 0.940859		 0.940858		 
0.930997		 0.931000		 0.930999		 
0.921137		 0.921140		 0.921138		 
0.911275		 0.911279		 0.911277		 
0.901413		 0.901416		 0.901415		 
0.891548		 0.891553		 0.891551		 
0.881684		 0.881687		 0.881685		 
0.871815		 0.871820		 0.871818		 
0.861947		 0.861951		 0.861949		 
0.852075		 0.852081		 0.852078		 
0.842203		 0.842208		 0.842205		 
0.832327		 0.832333		 0.832330		 
0.822450		 0.822456		 0.822453		 
0.812569		 0.812576		 0.812573		 
0.802688		 0.802694		 0.802691		 
0.792802		 0.792809		 0.792806		 
0.782915		 0.782921		 0.782918		 
0.773023		 0.773031		 0.773027		 
0.763131		 0.763137		 0.763134		 
0.753232		 0.753241		 0.753237		 
0.743334		 0.743341		 0.743337		 
0.733429		 0.733438		 0.733434		 
0.723524		 0.723531		 0.723527		 
0.713612		 0.713622		 0.713617		 
0.703700		 0.703708		 0.703703		 
0.693781		 0.693791		 0.693786		 
0.683861		 0.683870		 0.683865		 
0.673934		 0.673945		 0.673940		 
0.664008		 0.664016		 0.664011		 
0.654073		 0.654084		 0.654079		 
0.644138		 0.644147		 0.644142		 
0.634195		 0.634206		 0.634201		 
0.624252		 0.624261		 0.624256		 
0.614301		 0.614312		 0.614307		 
0.604349		 0.604359		 0.604354		 
0.594390		 0.594401		 0.594396		 
0.584430		 0.584439		 0.584434		 
0.574461		 0.574473		 0.574467		 
0.564492		 0.564502		 0.564497		 
0.554515		 0.554527		 0.554521		 
0.544537		 0.544547		 0.544542		 
0.534551		 0.534563		 0.534557		 
0.524564		 0.524574		 0.524569		 
0.514569		 0.514581		 0.514575		 
0.504573		 0.504583		 0.504578		 
0.494569		 0.494581		 0.494575		 
0.484564		 0.484574		 0.484569		 
0.474551		 0.474563		 0.474557		 
0.464537		 0.464547		 0.464542		 
0.454515		 0.454527		 0.454521		 
0.444492		 0.444502		 0.444497		 
0.434461		 0.434473		 0.434467		 
0.424430		 0.424439		 0.424434		 
0.414390		 0.414401		 0.414396		 
0.404349		 0.404359		 0.404354		 
0.394301		 0.394312		 0.394307		 
0.384252		 0.384261		 0.384256		 
0.374195		 0.374206		 0.374201		 
0.364138		 0.364147		 0.364142		 
0.354073		 0.354084		 0.354079		 
0.344008		 0.344016		 0.344011		 
0.333934		 0.333945		 0.333940		 
0.323861		 0.323870		 0.323865		 
0.313781		 0.313791		 0.313786		 
0.303700		 0.303708		 0.303703		 
0.293612		 0.293622		 0.293617		 
0.283524		 0.283531		 0.283527		 
0.273429		 0.273438		 0.273434		 
0.263334		 0.263341		 0.263337		 
0.253232		 0.253241		 0.253237		 
0.243131		 0.243137		 0.243134		 
0.233023		 0.233031		 0.233027		 
0.222915		 0.222922		 0.222918		 
0.212802		 0.212809		 0.212806		 
0.202688		 0.202694		 0.202691		 
0.192569		 0.192576		 0.192573		 
0.182450		 0.182456		 0.182453		 
0.172327		 0.172333		 0.172330		 
0.162203		 0.162208		 0.162205		 
0.152075		 0.152081		 0.152078		 
0.141947		 0.141951		 0.141949		 
0.131815		 0.131820		 0.131818		 
0.121684		 0.121687		 0.121685		 
0.111548		 0.111553		 0.111551		 
0.101413		 0.101416		 0.101415		 
0.091275		 0.091279		 0.091277		 
0.081137		 0.081140		 0.081138		 
0.070997		 0.071000		 0.070999		 
0.060857		 0.060859		 0.060858		 
0.050715		 0.050717		 0.050716		 
0.040573		 0.040574		 0.040574		 
0.030430		 0.030431		 0.030431		 
0.020287		 0.020288		 0.020287		 
0.010144		 0.010144		 0.010144		 
0.000000		 0.000000		 0.000000		 
